PROVINCE,Case_Lag1,Case_Lag2,Case_Lag3,Case_ratio
Phangnga,2.679271959,3.167996576,4.418391801,3.310974952
Phangnga,0.940387282,2.69821548,3.294686327,2.00901826
Ubon Ratchathani,-0.223940015,0.12531458,-0.324313552,0.647525015
Ubon Ratchathani,-0.492446185,-0.221597973,0.147528492,0.426024686
Ubon Ratchathani,-0.560367541,-0.490286433,-0.205249335,0.53660296
Ubon Ratchathani,-0.526459572,-0.558253901,-0.478480528,1.039600484
Ubon Ratchathani,-0.372219288,-0.524322911,-0.547597126,3.101567204
Ubon Ratchathani,0.260066794,-0.369977913,-0.513092464,8.829431734
Ubon Ratchathani,2.016471971,0.262737429,-0.356137944,4.599729649
Ubon Ratchathani,0.719466674,2.020335033,0.287274758,0.640236667
Ubon Ratchathani,-0.494681101,0.722449196,2.074588181,0.397112551
Ubon Ratchathani,-0.569233223,-0.492522866,0.754758902,0.689309472
Ubon Ratchathani,-0.479633306,-0.567125601,-0.480754772,0.920845855
Ubon Ratchathani,-0.408634472,-0.477464855,-0.556618821,0.429977123
Ubon Ratchathani,-0.559155557,-0.40641782,-0.465442175,0.187336287
Ubon Ratchathani,-0.633559485,-0.557041094,-0.393193943,0.204623722
Ubon Ratchathani,-0.628258427,-0.631495535,-0.546363814,0.309593758
Ubon Ratchathani,-0.596070181,-0.626190878,-0.622077061,0.303917944
Ubon Ratchathani,-0.597810625,-0.593980779,-0.616682719,2.79457962
Ubon Ratchathani,0.165931436,-0.595722405,-0.583928042,2.969630833
Ubon Ratchathani,0.219609531,0.168538162,-0.585699113,1.224357433
Ubon Ratchathani,-0.315565004,0.222252699,0.191482858,0.506985936
Ubon Ratchathani,-0.535541403,-0.313285167,0.24610555,0.236776709
Ubon Ratchathani,-0.618398963,-0.533410908,-0.29848669,0.352250468
Ubon Ratchathani,-0.582989832,-0.616324721,-0.522334111,0.517257413
Ubon Ratchathani,-0.532391734,-0.58089155,-0.606649754,0.484110716
Ubon Ratchathani,-0.542555911,-0.530259101,-0.570617512,0.263912882
Ubon Ratchathani,-0.610077867,-0.540430178,-0.519129016,0.208813123
Ubon Ratchathani,-0.62697378,-0.607997975,-0.529472057,0.576833066
Ubon Ratchathani,-0.514123323,-0.624905359,-0.598182227,1.120170705
Ubon Ratchathani,-0.347513055,-0.511978287,-0.615375465,0.916282002
Ubon Ratchathani,-0.410033942,-0.345254907,-0.500539128,1.518782737
Ubon Ratchathani,-0.225281771,-0.40781824,-0.330996945,0.860340914
Ubon Ratchathani,-0.427187842,-0.22294064,-0.39461804,0.361422427
Ubon Ratchathani,-0.580177322,-0.424983786,-0.206614702,0.235368817
Ubon Ratchathani,-0.618830683,-0.578077131,-0.412073805,0.399348788
Ubon Ratchathani,-0.568547498,-0.616756733,-0.567755509,0.432036077
Ubon Ratchathani,-0.558524195,-0.566439411,-0.60708907,0.366269528
Ubon Ratchathani,-0.578690996,-0.556409303,-0.55592103,0.29499492
Ubon Ratchathani,-0.600546801,-0.576589796,-0.545721342,0.31682078
Ubon Ratchathani,-0.593854071,-0.598460439,-0.566243027,0.398658106
Ubon Ratchathani,-0.56875929,-0.591763165,-0.588483439,0.496818451
Ubon Ratchathani,-0.538659183,-0.566651347,-0.581672933,0.649430384
Ubon Ratchathani,-0.491861919,-0.536530805,-0.556136549,1.680087365
Ubon Ratchathani,-0.175818959,-0.48970177,-0.525506756,0.626915158
Ubon Ratchathani,-0.498766038,-0.173444248,-0.47788598,0.174300008
Ubon Ratchathani,-0.637556959,-0.496610576,-0.156281472,0.10890144
Ubon Ratchathani,-0.657610922,-0.635495722,-0.484911594,0.587891717
Ubon Ratchathani,-0.510732273,-0.6555633,-0.62614488,0.996023526
Ubon Ratchathani,-0.385581823,-0.508584935,-0.646551742,1.414717304
Ubon Ratchathani,-0.257192628,-0.383349521,-0.497088404,0.68530329
Ubon Ratchathani,-0.480861771,-0.254873161,-0.369735626,0.423951061
Ubon Ratchathani,-0.561003402,-0.478694154,-0.239087109,0.483721416
Ubon Ratchathani,-0.542675287,-0.558890193,-0.466692257,0.706418848
Ubon Ratchathani,-0.474386849,-0.540549635,-0.548244177,1.069869541
Ubon Ratchathani,-0.362937516,-0.472214836,-0.529593534,1.470861208
Ubon Ratchathani,-0.239976535,-0.36068984,-0.460103393,0.916807578
Ubon Ratchathani,-0.409872778,-0.237645381,-0.346692837,0.4067576
Ubon Ratchathani,-0.566275643,-0.407656967,-0.221568057,0.325261605
Ubon Ratchathani,-0.591265757,-0.564166014,-0.39445404,0.753364259
Ubon Ratchathani,-0.459991403,-0.589173094,-0.553609196,1.403621343
Ubon Ratchathani,-0.260595118,-0.457809617,-0.579039072,1.582072732
Ubon Ratchathani,-0.205874385,-0.258277962,-0.445454624,0.536182865
Ubon Ratchathani,-0.526588391,-0.203520079,-0.242549474,0.557551192
Ubon Ratchathani,-0.520035959,-0.524451818,-0.186865796,0.833512394
Ubon Ratchathani,-0.4354146,-0.517894938,-0.513223549,1.450229791
Ubon Ratchathani,-0.246302999,-0.433216129,-0.506555812,2.455971039
Ubon Ratchathani,0.062099744,-0.24397614,-0.420445332,2.487286452
Ubon Ratchathani,0.071702372,0.064635979,-0.228005851,2.284792978
Ubon Ratchathani,0.009609321,0.074245126,0.085823993,1.243988064
Ubon Ratchathani,-0.309545423,0.01210992,0.095595603,0.850638167
Ubon Ratchathani,-0.430163115,-0.307261499,0.032409873,1.733232856
Ubon Ratchathani,-0.159522307,-0.427961078,-0.29236118,3.385787015
Ubon Ratchathani,0.347220592,-0.157136532,-0.415101434,2.922450122
Ubon Ratchathani,0.205141932,0.349950396,-0.13969804,1.156773474
Ubon Ratchathani,-0.3362891,0.207775278,0.37596224,0.677731257
Ubon Ratchathani,-0.483183676,-0.334023333,0.231383359,1.344790229
Ubon Ratchathani,-0.278635222,-0.481017635,-0.319575477,1.446714908
Ubon Ratchathani,-0.247380811,-0.276330313,-0.469055022,2.387169929
Ubon Ratchathani,0.041002418,-0.245054683,-0.260907038,3.831777961
Ubon Ratchathani,0.483980252,0.04352433,-0.229102629,3.793204791
Ubon Ratchathani,0.472152089,0.486802902,0.064355408,1.643251232
Ubon Ratchathani,-0.187114474,0.474966709,0.515128521,0.708547933
Ubon Ratchathani,-0.473733981,-0.184747431,0.503092213,1.137793807
Ubon Ratchathani,-0.342109067,-0.471561525,-0.167775758,0.880095565
Ubon Ratchathani,-0.421130232,-0.339847251,-0.459439037,0.767175613
Ubon Ratchathani,-0.455756258,-0.418922063,-0.325497861,0.493362663
Ubon Ratchathani,-0.539718873,-0.453571597,-0.405909596,0.905722343
Ubon Ratchathani,-0.41327198,-0.537591214,-0.441144952,2.181014563
Ubon Ratchathani,-0.022213524,-0.411058476,-0.526585095,5.137614679
Ubon Ratchathani,0.884404941,-0.01973453,-0.397913059,8.382557425
Ubon Ratchathani,1.879441435,0.88749944,2.70E-05,7.945622813
Ubon Ratchathani,1.745458829,1.883211466,0.922599662,4.426614282
Ubon Ratchathani,0.666382191,1.749137899,1.935146257,1.738733143
Ubon Ratchathani,-0.157835687,0.669328674,1.798805899,1.160655594
Ubon Ratchathani,-0.335098678,-0.155448767,0.700740268,1.513405403
Ubon Ratchathani,-0.226930689,-0.332832102,-0.137981739,1.764586041
Ubon Ratchathani,-0.149908096,-0.224590677,-0.318364107,1.988832598
Ubon Ratchathani,-0.081144631,-0.147515794,-0.208292637,1.389448528
Ubon Ratchathani,-0.264941102,-0.078705646,-0.129914644,2.489293634
Ubon Ratchathani,0.072317859,-0.262626896,-0.059941117,6.335859308
Ubon Ratchathani,1.251837351,0.07486103,-0.246971936,7.413904168
Ubon Ratchathani,1.582411436,1.255181301,0.096221921,7.492356781
Ubon Ratchathani,1.606468321,1.585979813,1.296497944,6.603542424
Ubon Ratchathani,1.3339203,1.61005303,1.632889288,3.255357732
Ubon Ratchathani,0.307225466,1.337319976,1.657369513,1.430134208
Ubon Ratchathani,-0.252465154,0.309928116,1.380025343,1.253635543
Ubon Ratchathani,-0.306587099,-0.250142478,0.335263302,2.330917784
Ubon Ratchathani,0.023753135,-0.304301166,-0.234276443,4.235028056
Ubon Ratchathani,0.607633762,0.026263335,-0.289350796,4.778758419
Ubon Ratchathani,0.774364456,0.610540361,0.046802582,2.900672753
Ubon Ratchathani,0.198464071,0.777384248,0.640958017,3.614062862
Ubon Ratchathani,0.417219608,0.201092884,0.810622745,9.008610419
Ubon Ratchathani,2.071415724,0.419996934,0.224587985,9.743263929
Ubon Ratchathani,2.296691517,2.075316086,0.44719306,15.76388493
Ubon Ratchathani,4.142868192,2.30074482,2.130498803,24.07346723
Ubon Ratchathani,6.690937076,4.148174868,2.359738875,8.676366727
Ubon Ratchathani,1.969535776,6.69797364,4.238403545,3.60469153
Ubon Ratchathani,0.414345962,1.973366972,6.831311934,2.976339433
Phatthalung,-0.250375538,0.014480859,-0.135154041,0.865182878
Phatthalung,-0.340972469,-0.234635943,0.04246832,0.570142241
Phatthalung,-0.566260928,-0.328365748,-0.216477491,0.845228782
Phatthalung,-0.356209108,-0.56144476,-0.313905444,2.102603101
Phatthalung,0.603902437,-0.344129275,-0.556180688,1.905776073
Phatthalung,0.453608369,0.649183264,-0.330290928,3.123330295
Phatthalung,1.383313905,0.493691974,0.702213177,2.650988524
Phatthalung,1.022641048,1.455547054,0.540586913,2.159386263
Phatthalung,0.64726118,1.082402003,1.540392391,1.138294991
Phatthalung,-0.132428292,0.694041367,1.152524745,0.902681159
Phatthalung,-0.312339363,-0.11261004,0.748841176,0.333578612
Phatthalung,-0.746897249,-0.298742498,-0.089637004,0.451081222
Phatthalung,-0.657174077,-0.748327549,-0.283113397,0.431329416
Phatthalung,-0.67225625,-0.655501718,-0.750437016,0.608395465
Phatthalung,-0.537051359,-0.671105437,-0.653948702,0.431716229
Phatthalung,-0.671960885,-0.531225114,-0.670168073,0.29427748
Phatthalung,-0.776906984,-0.670799859,-0.524768713,0.843297647
Phatthalung,-0.357683693,-0.779375031,-0.669850438,1.117550643
Phatthalung,-0.148268355,-0.345654851,-0.782709489,0.940418604
Phatthalung,-0.283523635,-0.128997858,-0.331876697,0.665737245
Phatthalung,-0.493266064,-0.268930313,-0.10667141,0.743548251
Phatthalung,-0.433850785,-0.485925708,-0.252124959,1.213110199
Phatthalung,-0.075300558,-0.424455828,-0.477682,0.840911313
Phatthalung,-0.35950586,-0.053506809,-0.4137868,0.3908861
Phatthalung,-0.703138139,-0.34754003,-0.02820183,0.839704346
Phatthalung,-0.360427482,-0.703055234,-0.333836256,0.331680135
Phatthalung,-0.748346896,-0.348493521,-0.703378462,0.390116021
Phatthalung,-0.70372616,-0.749827325,-0.334827368,0.155968221
Phatthalung,-0.882517791,-0.703663588,-0.751995966,0.311808783
Phatthalung,-0.763520353,-0.888637896,-0.70401082,0.85688301
Phatthalung,-0.34731012,-0.765525485,-0.896283367,1.575820302
Phatthalung,0.201659255,-0.334922556,-0.768313504,1.147277355
Phatthalung,-0.125569498,0.233030372,-0.320720955,1.18563554
Phatthalung,-0.096279783,-0.105514066,0.269640797,1.107434773
Phatthalung,-0.155992676,-0.075211502,-0.082261056,0.271930728
Phatthalung,-0.793970618,-0.136989289,-0.050762891,0.349409401
Phatthalung,-0.734809104,-0.797028731,-0.114978146,0.155202083
Phatthalung,-0.883102802,-0.735821391,-0.801059724,0.290796861
Phatthalung,-0.779564731,-0.889243138,-0.737437422,0.44549383
Phatthalung,-0.661440523,-0.782124684,-0.896912489,0.890477122
Phatthalung,-0.321658177,-0.659915699,-0.785567631,0.522362938
Phatthalung,-0.602744463,-0.30838356,-0.658536839,0.464144813
Phatthalung,-0.647198921,-0.599189909,-0.293134851,0.328506859
Phatthalung,-0.750769961,-0.645181617,-0.595415087,0.289744773
Phatthalung,-0.780368089,-0.75233418,-0.643221418,0.501910154
Phatthalung,-0.618361892,-0.782955822,-0.754601731,0.424639105
Phatthalung,-0.677364868,-0.615347394,-0.786431562,0.501849121
Phatthalung,-0.618408496,-0.676390713,-0.612210072,0.655938851
Phatthalung,-0.500747966,-0.615395609,-0.675661882,0.385632862
Phatthalung,-0.70714943,-0.493666337,-0.61226019,0.38536388
Phatthalung,-0.707354821,-0.707205236,-0.485728038,0.886161054
Phatthalung,-0.324953859,-0.707417729,-0.707692205,0.539075255
Phatthalung,-0.589983197,-0.311793209,-0.707913082,0.44268653
Phatthalung,-0.663584134,-0.585987354,-0.296679029,1.038899075
Phatthalung,-0.208325473,-0.662133436,-0.58169162,0.423064719
Phatthalung,-0.678567044,-0.191131772,-0.660842078,0.576663578
Phatthalung,-0.561281336,-0.677634461,-0.171256844,0.84547259
Phatthalung,-0.35602294,-0.556292972,-0.676954703,0.902856484
Phatthalung,-0.312205487,-0.343936669,-0.550825633,0.499461158
Phatthalung,-0.620231907,-0.298603994,-0.330090722,0.326523086
Phatthalung,-0.752284739,-0.617282075,-0.282969428,0.153596265
Phatthalung,-0.88432898,-0.75390134,-0.614221087,0.306963859
Phatthalung,-0.767219862,-0.890511717,-0.756230723,0.479383628
Phatthalung,-0.635562798,-0.769352925,-0.898231121,0.325892754
Phatthalung,-0.752766051,-0.633143114,-0.772291957,0.785491775
Phatthalung,-0.40182336,-0.754399295,-0.63070793,1.436641248
Phatthalung,0.095384286,-0.391320884,-0.756748326,0.842358374
Phatthalung,-0.358400907,0.123080377,-0.379344502,1.396805716
Phatthalung,0.064966491,-0.346396867,0.155352678,2.046973254
Phatthalung,0.561424348,0.091610724,-0.332647989,1.549560097
Phatthalung,0.18160737,0.605236268,0.122641377,1.071296709
Phatthalung,-0.183587142,0.212285085,0.656532233,0.860758041
Phatthalung,-0.344351206,-0.165537981,0.248076996,0.344197876
Phatthalung,-0.738788544,-0.331861323,-0.144653239,0.34435657
Phatthalung,-0.738667367,-0.739938442,-0.317538939,0.689069068
Phatthalung,-0.475450246,-0.739813075,-0.741716913,0.478442345
Phatthalung,-0.636281547,-0.467493813,-0.7415866,0.994537693
Phatthalung,-0.242199137,-0.633886717,-0.458522866,1.204658011
Phatthalung,-0.081754518,-0.226176799,-0.631480873,1.070281159
Phatthalung,-0.1843626,-0.060183949,-0.207684588,1.509136965
Phatthalung,0.150740892,-0.166340255,-0.03514242,2.214911318
Phatthalung,0.689659251,0.180351234,-0.145487167,3.569792303
Phatthalung,1.724225376,0.737905579,0.214883181,2.65367448
Phatthalung,1.024692003,1.808247363,0.794436068,1.698677513
Phatthalung,0.295471117,1.08452388,1.907008639,0.629629206
Phatthalung,-0.520837603,0.330086281,1.154730341,0.572285364
Phatthalung,-0.564624472,-0.514450681,0.370526088,0.762916171
Phatthalung,-0.419061742,-0.559751715,-0.507332437,0.953572464
Phatthalung,-0.273479551,-0.409155375,-0.554420843,1.010732839
Phatthalung,-0.229832775,-0.258538901,-0.397882661,1.772961761
Phatthalung,0.352193418,-0.213382804,-0.24132355,1.505837503
Phatthalung,0.148221474,0.388770059,-0.1943858,1.33394822
Phatthalung,0.016969482,0.177744694,0.431525259,1.943386484
Phatthalung,0.482327096,0.041953961,0.212173799,3.867204392
Phatthalung,1.951324638,0.523403805,0.071025385,2.55389383
Phatthalung,0.948501045,2.043199797,0.571471036,1.18149024
Phatthalung,-0.099445069,1.005698212,2.151231221,0.438198736
Phatthalung,-0.667010943,-0.078486245,1.072794573,0.990772479
Phatthalung,-0.245074197,-0.665678746,-0.054166841,2.038130177
Phatthalung,0.554671912,-0.229151279,-0.66452727,1.371420735
Phatthalung,0.045582913,0.59825033,-0.210776427,1.961688042
Phatthalung,0.496301882,0.071556855,0.649270663,4.189885616
Phatthalung,2.19771902,0.537861844,0.101796274,3.103325508
Phatthalung,1.36803856,2.298114583,0.586499523,5.69465236
Phatthalung,3.346735587,1.439743482,2.416203778,3.752066493
Phatthalung,1.863407123,3.486864546,1.523965282,3.61908898
Phatthalung,1.761867554,1.952242063,3.651856373,5.429678049
Phatthalung,3.144405309,1.847191221,2.056684712,3.391270717
Phatthalung,1.587909059,3.277537616,1.947489044,0.933523594
Phatthalung,-0.288788557,1.66721718,3.434270361,0.45719685
Phatthalung,-0.652504278,-0.274377298,1.760414051,1.466328713
Phatthalung,0.118053174,-0.650670436,-0.257786857,1.275949869
Phatthalung,-0.027317161,0.146533164,-0.6489268,1.752467741
Phatthalung,0.336544502,-0.003864129,0.179730804,7.789259582
Phatthalung,4.946145203,0.372579998,0.023399523,4.989155252
Phatthalung,2.808028928,5.141582307,0.414696412,4.91254527
Phatthalung,2.749530733,2.929529222,5.371861723,3.562820916
Lop Buri,-0.41239139,0.463178762,-0.138603665,0.30528596
Lop Buri,-0.696647392,-0.412981912,0.468492085,0.17216012
Lop Buri,-0.77192107,-0.697151328,-0.40832435,0.384128855
Lop Buri,-0.652067056,-0.772402077,-0.692706452,0.357513139
Lop Buri,-0.667116447,-0.652584571,-0.768013523,1.509096276
Lop Buri,-0.015973905,-0.667629379,-0.64810634,3.838517538
Lop Buri,1.301156603,-0.016685177,-0.663162407,1.471914284
Lop Buri,-0.036997812,1.300044128,-0.011731007,1.244688556
Lop Buri,-0.165478625,-0.03770268,1.305983801,0.370441911
Lop Buri,-0.659806099,-0.166144357,-0.032764241,0.304201016
Lop Buri,-0.697260854,-0.660321257,-0.16130205,0.727343899
Lop Buri,-0.458002113,-0.697764604,-0.655848816,0.383410743
Lop Buri,-0.6524731,-0.458578741,-0.693320187,0.224760399
Lop Buri,-0.742179162,-0.652990492,-0.453955306,0.119512548
Lop Buri,-0.801689718,-0.742669229,-0.648512564,0.424600279
Lop Buri,-0.629183197,-0.802161658,-0.738258421,0.609922646
Lop Buri,-0.524395906,-0.629707683,-0.797795377,1.060172755
Lop Buri,-0.269809858,-0.524952311,-0.62521233,1.019982382
Lop Buri,-0.292534801,-0.27044381,-0.520378553,0.689506115
Lop Buri,-0.479396826,-0.293161831,-0.265679566,0.357401926
Lop Buri,-0.66717933,-0.479966937,-0.28841459,0.185154081
Lop Buri,-0.764573861,-0.667692243,-0.47535951,0.383481216
Lop Buri,-0.652433252,-0.765057107,-0.663225318,0.462774425
Lop Buri,-0.607598294,-0.652950656,-0.760663055,0.462803186
Lop Buri,-0.607582032,-0.608129355,-0.648472698,0.582340267
Lop Buri,-0.53999188,-0.608113098,-0.603617851,0.291073824
Lop Buri,-0.704683395,-0.540543534,-0.603601581,0.93824622
Lop Buri,-0.338751084,-0.705184884,-0.535981446,0.858758077
Lop Buri,-0.383696264,-0.339364037,-0.700746021,1.043387761
Lop Buri,-0.279300639,-0.384295526,-0.334651376,2.244360714
Lop Buri,0.399768511,-0.2799317,-0.379616494,1.201823073
Lop Buri,-0.189716163,0.398930602,-0.275174557,0.343392987
Lop Buri,-0.67510044,-0.190374512,0.404195838,0.211065366
Lop Buri,-0.749922779,-0.67561094,-0.18555034,0.276873544
Lop Buri,-0.712712696,-0.750410487,-0.671149942,0.500980868
Lop Buri,-0.585995129,-0.713211738,-0.746005473,0.276876464
Lop Buri,-0.712711044,-0.586532771,-0.708778883,0.06593253
Lop Buri,-0.831985602,-0.713210087,-0.582005102,0.224480526
Lop Buri,-0.742337411,-0.832448314,-0.708777231,0.382589285
Lop Buri,-0.652937579,-0.74282743,-0.828104701,0.435171339
Lop Buri,-0.623205976,-0.653454829,-0.738416741,0.421934252
Lop Buri,-0.630690655,-0.623732283,-0.648977249,1.107481034
Lop Buri,-0.243060219,-0.631214682,-0.619232457,0.949233165
Lop Buri,-0.332538709,-0.243702319,-0.626720456,0.474911482
Lop Buri,-0.600735608,-0.333153554,-0.23891806,0.408987163
Lop Buri,-0.63801136,-0.601268759,-0.328436244,0.712063811
Lop Buri,-0.466641971,-0.638533157,-0.59675212,2.148530695
Lop Buri,0.345583103,-0.467215968,-0.634044409,3.941897226
Lop Buri,1.359610839,0.344761699,-0.462598997,1.015391757
Lop Buri,-0.29513049,1.358480559,0.349986393,1.004181889
Lop Buri,-0.301468913,-0.29575673,1.364463969,1.108036164
Lop Buri,-0.24274633,-0.302093222,-0.291011431,0.645987167
Lop Buri,-0.504003854,-0.243388526,-0.297352666,0.725116315
Lop Buri,-0.459261661,-0.50456647,-0.238604032,1.43680623
Lop Buri,-0.056849047,-0.459837906,-0.499977454,0.63273035
Lop Buri,-0.511499689,-0.057547868,-0.455215413,1.477342577
Lop Buri,-0.033928479,-0.512060022,-0.052624282,0.817504081
Lop Buri,-0.407022615,-0.034634281,-0.507476615,1.041533454
Lop Buri,-0.280349125,-0.407614772,-0.029693546,1.884336029
Lop Buri,0.19619885,-0.280979867,-0.402953193,1.897688247
Lop Buri,0.203748628,0.195422949,-0.276223508,0.962507054
Lop Buri,-0.32503322,0.202970428,0.200535871,0.712478131
Lop Buri,-0.466407701,-0.325650351,0.208088998,0.69829734
Lop Buri,-0.474425981,-0.466981769,-0.320927426,0.513626241
Lop Buri,-0.578845024,-0.474997607,-0.462364623,0.698129014
Lop Buri,-0.474521158,-0.579384844,-0.47038646,1.383096714
Lop Buri,-0.087218153,-0.475092755,-0.574851826,1.778175855
Lop Buri,0.136172436,-0.087907724,-0.47048168,1.96488785
Lop Buri,0.241745468,0.13541482,-0.083006861,1.014954096
Lop Buri,-0.295377957,0.240955694,0.140482829,1.251927309
Lop Buri,-0.161385599,-0.296004122,0.246102694,2.46302499
Lop Buri,0.523408401,-0.162052578,-0.291259008,2.345175592
Lop Buri,0.45677252,0.522532831,-0.157207208,0.540542678
Lop Buri,-0.563625595,0.455917248,0.527890577,0.618827362
Lop Buri,-0.519360891,-0.56417005,0.461225136,0.527456762
Lop Buri,-0.571024798,-0.519918829,-0.559625645,0.989158819
Lop Buri,-0.309963445,-0.571566999,-0.515341304,1.754453079
Lop Buri,0.122758808,-0.310585167,-0.56702813,3.364471184
Lop Buri,1.033115384,0.122005277,-0.305850966,4.342609446
Lop Buri,1.586186555,1.032084556,0.127063249,2.390963479
Lop Buri,0.48266248,1.584987259,1.037823675,0.633813139
Lop Buri,-0.510887445,0.481799322,1.591140198,0.79210535
Lop Buri,-0.421383883,-0.511447964,0.487126581,0.989959174
Lop Buri,-0.309510899,-0.421971665,-0.506864099,0.594180988
Lop Buri,-0.533296752,-0.310132758,-0.417320832,0.330196467
Lop Buri,-0.682562181,-0.533850445,-0.305398219,0.449317038
Lop Buri,-0.615207538,-0.683070408,-0.529283347,0.924025318
Lop Buri,-0.346792044,-0.615736281,-0.678614993,1.003018293
Lop Buri,-0.302126848,-0.347402548,-0.61123047,7.471394854
Lop Buri,3.355303537,-0.302750957,-0.342695903,9.927864559
Lop Buri,4.744271365,3.353565362,-0.298010893,5.084709947
Lop Buri,2.005794303,4.742110105,3.361041989,2.775222811
Lop Buri,0.699935198,2.004467193,4.750625986,1.518606896
Lop Buri,-0.010596291,0.699005857,2.01093409,1.636721699
Lop Buri,0.056189658,-0.011309201,0.704495685,2.04505453
Lop Buri,0.287074315,0.055456405,-0.006351008,3.338528065
Lop Buri,1.018446301,0.286270734,0.060464569,1.425994829
Lop Buri,-0.062962164,1.017419941,0.29145165,1.518568795
Lop Buri,-0.010617835,-0.063659123,1.023148085,1.531812173
Lop Buri,-0.003129598,-0.011330738,-0.058740111,2.493870883
Lop Buri,0.540849672,-0.003844782,-0.006372561,2.625693533
Lop Buri,0.615386483,0.539968789,0.001118997,4.974546683
Lop Buri,1.943504412,0.614482897,0.545339586,1.913761928
Lop Buri,0.21283721,1.942196276,0.619909463,1.344798399
Lop Buri,-0.108873266,0.212056241,1.948616567,1.331166563
Lop Buri,-0.116581149,-0.10955624,0.217181612,2.676507777
Lop Buri,0.644118509,-0.117261775,-0.10467158,6.147303102
Lop Buri,2.606619016,0.64320617,-0.112382882,11.78495169
Lop Buri,5.794328798,2.605108893,0.648654234,3.366772203
Lop Buri,1.034416455,5.791847686,2.612025339,2.140099924
Lop Buri,0.340816071,1.03338523,5.801149242,2.021389738
Lop Buri,0.273693473,0.339996119,1.039125323,2.058786266
Lop Buri,0.294838685,0.272893967,0.345217246,1.558171288
Lop Buri,0.011774702,0.294032739,0.278064872,2.99823936
Lop Buri,0.826036005,0.011054978,0.299219464,2.312065414
Lop Buri,0.438050949,0.825068254,0.01602991,2.20979269
Lop Buri,0.380222626,0.43720138,0.830652432,0.569117312
Surin,-0.3380949,-0.43635963,-0.422304908,0.181290922
Surin,-0.451586213,-0.326205375,-0.43054163,0.195781418
Surin,-0.444035881,-0.440227272,-0.31112323,0.289986407
Surin,-0.394949992,-0.432641642,-0.434734547,0.311685676
Surin,-0.383643501,-0.383326271,-0.426510953,0.717502049
Surin,-0.172191243,-0.37196692,-0.373048083,0.898393831
Surin,-0.077936851,-0.159526102,-0.360733393,0.65888745
Surin,-0.202732616,-0.06483106,-0.130425969,0.188234885
Surin,-0.447968033,-0.190210259,-0.027766927,0.13750569
Surin,-0.474400684,-0.436592177,-0.163690712,0.137523108
Surin,-0.474391609,-0.463148404,-0.430793734,0.304052367
Surin,-0.387620867,-0.463139286,-0.459583381,0.188216626
Surin,-0.447977547,-0.375962882,-0.459573497,0.101315949
Surin,-0.493257495,-0.436601735,-0.365065421,0.079918744
Surin,-0.504406595,-0.482093371,-0.430804097,0.138011387
Surin,-0.474137189,-0.493294595,-0.480121651,0.181539601
Surin,-0.451456638,-0.462883676,-0.492264914,0.370211209
Surin,-0.353148536,-0.440097091,-0.45929639,0.282975333
Surin,-0.39860314,-0.341329388,-0.434593417,0.21026362
Surin,-0.436489872,-0.386996498,-0.327519196,0.108719208
Surin,-0.489399997,-0.425060354,-0.377026982,0.043465694
Surin,-0.523400604,-0.478217839,-0.418292067,0.108643141
Surin,-0.489439632,-0.512377403,-0.47592018,0.224527045
Surin,-0.429057857,-0.47825766,-0.512952616,0.253462479
Surin,-0.413980932,-0.417593594,-0.475963349,0.137520818
Surin,-0.474392802,-0.402446183,-0.410197341,0.130190346
Surin,-0.478212374,-0.463140484,-0.393776009,0.260317052
Surin,-0.410409329,-0.466977913,-0.459574796,0.759013283
Surin,-0.150561648,-0.398857882,-0.463734959,1.018813364
Surin,-0.015191768,-0.137795386,-0.389885927,1.487642816
Surin,0.229093708,-0.001792637,-0.106867666,0.779447415
Surin,-0.139914361,0.243634898,0.040573126,0.252492461
Surin,-0.414486364,-0.127098321,0.306641501,0.086562787
Surin,-0.50094469,-0.402953977,-0.095270962,0.194758964
Surin,-0.444568635,-0.489816505,-0.39432651,0.144278492
Surin,-0.470871689,-0.433176886,-0.488494312,0.230833931
Surin,-0.425771628,-0.459602909,-0.427091213,0.137032736
Surin,-0.474647119,-0.414292002,-0.455739706,0.086562287
Surin,-0.50094495,-0.46339599,-0.40661808,0.115428789
Surin,-0.485903943,-0.489816766,-0.45985179,0.454463481
Surin,-0.30924855,-0.474705441,-0.488494595,0.483244402
Surin,-0.294252135,-0.297224166,-0.472112383,0.418210319
Surin,-0.328138406,-0.282157641,-0.279704655,0.432496645
Surin,-0.320694458,-0.316202333,-0.263371012,0.093651576
Surin,-0.497251048,-0.308723585,-0.300278917,0.021610812
Surin,-0.534788178,-0.486105594,-0.292171194,0.194459909
Surin,-0.444724459,-0.523818215,-0.484471308,0.230526956
Surin,-0.425931579,-0.433333439,-0.525355618,0.338589149
Surin,-0.369625337,-0.4144527,-0.427260931,0.216038403
Surin,-0.433480898,-0.357883221,-0.406792293,0.115172957
Surin,-0.486037245,-0.422037313,-0.345465232,0.172741033
Surin,-0.456041167,-0.474839366,-0.415014783,0.251917089
Surin,-0.414786164,-0.444703053,-0.472257572,0.417322631
Surin,-0.328600939,-0.403255179,-0.439586748,0.266142055
Surin,-0.407374188,-0.31666703,-0.394653043,0.172578437
Surin,-0.456125888,-0.395808551,-0.300782695,0.287443463
Surin,-0.396275003,-0.444788171,-0.386580142,0.12215838
Surin,-0.482397462,-0.384657477,-0.439679024,0.093420065
